GloveManager recording started on 04/12/18 at 13:10:46

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.019935,3420,3130,3392,3092,3492,3651,3638,3365,3893,3095,3696,3788,3474,3213,,0.066667,0.000000,0.615385,0.027778,0.375000,0.420000,0.125000,0.868421,0.600000,0.333333,0.586207,0.076923,0.142857,0.909091
0.018434,3420,3130,3392,3091,3493,3643,3638,3361,3889,3094,3698,3788,3474,3212,,0.066667,0.000000,0.615385,0.013889,0.437500,0.366667,0.125000,0.815789,0.466667,0.222222,0.655172,0.076923,0.142857,0.818182
0.018602,3421,3130,3393,3091,3493,3638,3638,3358,3884,3093,3698,3789,3474,3212,,0.133333,0.000000,0.653846,0.013889,0.437500,0.333333,0.125000,0.776316,0.300000,0.111111,0.655172,0.153846,0.142857,0.818182
0.020056,3420,3131,3393,3090,3493,3635,3638,3350,3880,3093,3701,3790,3474,3212,,0.066667,0.023256,0.653846,0.000000,0.437500,0.313333,0.125000,0.671053,0.166667,0.111111,0.758621,0.230769,0.142857,0.818182
0.018051,3420,3131,3393,3090,3493,3633,3638,3347,3880,3093,3703,3789,3474,3212,,0.066667,0.023256,0.653846,0.000000,0.437500,0.300000,0.125000,0.631579,0.166667,0.111111,0.827586,0.153846,0.142857,0.818182
0.020035,3421,3131,3393,3091,3493,3631,3638,3344,3879,3093,3703,3790,3475,3213,,0.133333,0.023256,0.653846,0.013889,0.437500,0.286667,0.125000,0.592105,0.133333,0.111111,0.827586,0.230769,0.190476,0.909091
0.020321,3420,3131,3393,3091,3493,3625,3638,3340,3877,3093,3705,3790,3475,3214,,0.066667,0.023256,0.653846,0.013889,0.437500,0.246667,0.125000,0.539474,0.066667,0.111111,0.896552,0.230769,0.190476,1.000000
0.018070,3420,3130,3393,3091,3493,3623,3638,3339,3876,3093,3706,3790,3475,3214,,0.066667,0.000000,0.653846,0.013889,0.437500,0.233333,0.125000,0.526316,0.033333,0.111111,0.931035,0.230769,0.190476,1.000000
0.018091,3420,3130,3393,3091,3492,3621,3638,3338,3875,3093,3706,3790,3475,3214,,0.066667,0.000000,0.653846,0.013889,0.375000,0.220000,0.125000,0.513158,0.000000,0.111111,0.931035,0.230769,0.190476,1.000000
0.019076,3420,3130,3394,3091,3493,3619,3638,3337,3874,3092,3706,3790,3475,3214,,0.066667,0.000000,0.692308,0.013889,0.437500,0.206667,0.125000,0.500000,0.000000,0.000000,0.931035,0.230769,0.190476,1.000000
0.019001,3420,3130,3394,3091,3493,3614,3638,3338,3873,3092,3706,3790,3475,3214,,0.066667,0.000000,0.692308,0.013889,0.437500,0.173333,0.125000,0.513158,0.000000,0.000000,0.931035,0.230769,0.190476,1.000000
0.019013,3420,3131,3394,3090,3492,3607,3639,3336,3872,3092,3705,3790,3475,3212,,0.066667,0.023256,0.692308,0.000000,0.375000,0.126667,0.187500,0.486842,0.000000,0.000000,0.896552,0.230769,0.190476,0.818182
0.019056,3420,3130,3395,3090,3492,3604,3639,3335,3874,3092,3704,3790,3475,3211,,0.066667,0.000000,0.730769,0.000000,0.375000,0.106667,0.187500,0.473684,0.060606,0.000000,0.862069,0.230769,0.190476,0.727273
0.020056,3420,3130,3395,3091,3492,3599,3639,3333,3875,3092,3704,3788,3475,3210,,0.066667,0.000000,0.730769,0.013889,0.375000,0.073333,0.187500,0.447368,0.090909,0.000000,0.862069,0.076923,0.190476,0.636364
0.018459,3419,3130,3396,3090,3492,3595,3639,3331,3877,3092,3704,3787,3477,3209,,0.000000,0.000000,0.769231,0.000000,0.375000,0.046667,0.187500,0.421053,0.151515,0.000000,0.862069,0.000000,0.285714,0.545455
0.017637,3420,3130,3397,3090,3492,3593,3639,3328,3877,3092,3704,3787,3478,3207,,0.066667,0.000000,0.807692,0.000000,0.375000,0.033333,0.187500,0.381579,0.151515,0.000000,0.862069,0.000000,0.333333,0.363636
0.018550,3420,3130,3397,3090,3491,3594,3638,3324,3878,3093,3702,3787,3478,3209,,0.066667,0.000000,0.807692,0.000000,0.312500,0.040000,0.125000,0.328947,0.181818,0.111111,0.793103,0.000000,0.333333,0.545455
0.018279,3419,3131,3396,3091,3491,3596,3638,3318,3877,3093,3699,3787,3480,3208,,0.000000,0.023256,0.769231,0.013889,0.312500,0.053333,0.125000,0.250000,0.151515,0.111111,0.689655,0.000000,0.428571,0.454545
0.017819,3420,3130,3397,3091,3491,3598,3638,3314,3877,3093,3697,3788,3479,3209,,0.066667,0.000000,0.807692,0.013889,0.312500,0.066667,0.125000,0.197368,0.151515,0.111111,0.620690,0.076923,0.380952,0.545455
0.019511,3419,3130,3396,3091,3491,3597,3638,3311,3876,3092,3696,3788,3480,3209,,0.000000,0.000000,0.769231,0.013889,0.312500,0.060000,0.125000,0.157895,0.121212,0.000000,0.586207,0.076923,0.428571,0.545455
0.019988,3419,3130,3397,3091,3491,3597,3638,3308,3876,3093,3693,3787,3480,3209,,0.000000,0.000000,0.807692,0.013889,0.312500,0.060000,0.125000,0.118421,0.121212,0.111111,0.482759,0.000000,0.428571,0.545455
0.019080,3420,3130,3397,3091,3492,3598,3638,3307,3876,3093,3693,3787,3480,3208,,0.066667,0.000000,0.807692,0.013889,0.375000,0.066667,0.125000,0.105263,0.121212,0.111111,0.482759,0.000000,0.428571,0.454545
0.019029,3419,3130,3397,3091,3491,3599,3637,3306,3876,3092,3692,3787,3480,3208,,0.000000,0.000000,0.807692,0.013889,0.312500,0.073333,0.062500,0.092105,0.121212,0.000000,0.448276,0.000000,0.428571,0.454545
0.019018,3420,3130,3396,3091,3491,3601,3637,3306,3876,3093,3691,3788,3480,3208,,0.066667,0.000000,0.769231,0.013889,0.312500,0.086667,0.062500,0.092105,0.121212,0.111111,0.413793,0.076923,0.428571,0.454545
0.019086,3419,3130,3396,3092,3491,3603,3637,3306,3877,3093,3691,3788,3479,3208,,0.000000,0.000000,0.769231,0.027778,0.312500,0.100000,0.062500,0.092105,0.151515,0.111111,0.413793,0.076923,0.380952,0.454545
0.019052,3420,3131,3395,3092,3491,3603,3637,3306,3878,3093,3690,3789,3477,3208,,0.066667,0.023256,0.730769,0.027778,0.312500,0.100000,0.062500,0.092105,0.181818,0.111111,0.379310,0.153846,0.285714,0.454545
0.020269,3420,3131,3394,3094,3491,3601,3636,3307,3878,3093,3689,3789,3476,3209,,0.066667,0.023256,0.692308,0.055556,0.312500,0.086667,0.000000,0.105263,0.181818,0.111111,0.344828,0.153846,0.238095,0.545455
0.019837,3420,3131,3393,3095,3491,3606,3636,3306,3879,3093,3689,3788,3475,3208,,0.066667,0.023256,0.653846,0.069444,0.312500,0.120000,0.000000,0.092105,0.212121,0.111111,0.344828,0.076923,0.190476,0.454545
0.019047,3420,3131,3393,3095,3491,3606,3636,3308,3879,3093,3688,3788,3475,3209,,0.066667,0.023256,0.653846,0.069444,0.312500,0.120000,0.000000,0.118421,0.212121,0.111111,0.310345,0.076923,0.190476,0.545455
0.019018,3420,3130,3392,3097,3490,3605,3636,3309,3881,3093,3687,3789,3474,3210,,0.066667,0.000000,0.615385,0.097222,0.250000,0.113333,0.000000,0.131579,0.272727,0.111111,0.275862,0.153846,0.142857,0.636364
0.020352,3421,3131,3387,3103,3489,3599,3636,3314,3883,3093,3686,3788,3472,3212,,0.133333,0.023256,0.423077,0.180556,0.187500,0.073333,0.000000,0.197368,0.333333,0.111111,0.241379,0.076923,0.047619,0.818182
0.019003,3421,3131,3386,3106,3486,3586,3635,3316,3885,3093,3687,3787,3472,3212,,0.133333,0.023256,0.384615,0.222222,0.000000,0.000000,0.000000,0.223684,0.393939,0.111111,0.275862,0.000000,0.047619,0.818182
0.019852,3421,3131,3384,3108,3486,3582,3636,3317,3886,3094,3686,3787,3472,3213,,0.133333,0.023256,0.307692,0.250000,0.000000,0.000000,0.058824,0.236842,0.424242,0.222222,0.241379,0.000000,0.047619,0.909091
0.019035,3422,3131,3383,3109,3485,3578,3636,3318,3886,3093,3686,3787,3471,3214,,0.200000,0.023256,0.269231,0.263889,0.000000,0.000000,0.058824,0.250000,0.424242,0.111111,0.241379,0.000000,0.000000,1.000000
0.019050,3422,3131,3384,3110,3485,3581,3636,3320,3887,3094,3686,3787,3471,3214,,0.200000,0.023256,0.307692,0.277778,0.000000,0.018750,0.058824,0.276316,0.454545,0.222222,0.241379,0.000000,0.000000,0.916667
0.019017,3422,3131,3383,3108,3484,3583,3636,3320,3887,3094,3686,3787,3471,3213,,0.200000,0.023256,0.269231,0.250000,0.000000,0.031250,0.058824,0.276316,0.454545,0.222222,0.241379,0.000000,0.000000,0.833333
0.020067,3422,3131,3384,3108,3485,3585,3636,3321,3887,3094,3686,3787,3471,3213,,0.200000,0.023256,0.307692,0.250000,0.055556,0.043750,0.058824,0.289474,0.454545,0.222222,0.241379,0.000000,0.000000,0.833333
0.019106,3423,3131,3384,3106,3485,3588,3636,3327,3887,3094,3686,3787,3471,3212,,0.266667,0.023256,0.307692,0.222222,0.055556,0.062500,0.058824,0.368421,0.454545,0.222222,0.241379,0.000000,0.000000,0.750000
0.019035,3422,3131,3385,3105,3486,3592,3636,3332,3888,3094,3688,3787,3471,3212,,0.200000,0.023256,0.346154,0.208333,0.111111,0.087500,0.058824,0.434211,0.484848,0.222222,0.310345,0.000000,0.000000,0.750000
0.019065,3422,3131,3385,3103,3486,3599,3636,3338,3890,3094,3689,3786,3471,3211,,0.200000,0.023256,0.346154,0.180556,0.111111,0.131250,0.058824,0.513158,0.545455,0.222222,0.344828,0.000000,0.000000,0.666667
0.019090,3422,3131,3385,3101,3487,3609,3636,3342,3891,3094,3691,3787,3471,3211,,0.200000,0.023256,0.346154,0.152778,0.166667,0.193750,0.058824,0.565789,0.575758,0.222222,0.413793,0.071429,0.000000,0.666667
0.018945,3422,3130,3386,3099,3488,3625,3636,3348,3894,3095,3694,3787,3472,3211,,0.200000,0.000000,0.384615,0.125000,0.222222,0.293750,0.058824,0.644737,0.666667,0.333333,0.517241,0.071429,0.047619,0.666667
0.017720,3422,3130,3387,3097,3489,3642,3637,3361,3898,3095,3697,3787,3472,3211,,0.200000,0.000000,0.423077,0.097222,0.277778,0.400000,0.117647,0.815789,0.787879,0.333333,0.620690,0.071429,0.047619,0.666667
0.019038,3421,3131,3388,3096,3489,3646,3637,3363,3898,3095,3698,3787,3472,3211,,0.133333,0.023256,0.461538,0.083333,0.277778,0.425000,0.117647,0.842105,0.787879,0.333333,0.655172,0.071429,0.047619,0.666667
0.019019,3421,3130,3389,3096,3490,3647,3637,3366,3899,3094,3698,3787,3472,3212,,0.133333,0.000000,0.500000,0.083333,0.333333,0.431250,0.117647,0.881579,0.818182,0.222222,0.655172,0.071429,0.047619,0.750000
0.018064,3421,3130,3390,3094,3490,3649,3637,3370,3898,3095,3698,3787,3472,3212,,0.133333,0.000000,0.538462,0.055556,0.333333,0.443750,0.117647,0.934211,0.787879,0.333333,0.655172,0.071429,0.047619,0.750000
0.020077,3421,3130,3390,3095,3490,3653,3637,3373,3898,3095,3699,3787,3472,3213,,0.133333,0.000000,0.538462,0.069444,0.333333,0.468750,0.117647,0.973684,0.787879,0.333333,0.689655,0.071429,0.047619,0.833333
0.019027,3420,3130,3391,3094,3491,3661,3637,3374,3899,3095,3699,3787,3472,3212,,0.066667,0.000000,0.576923,0.055556,0.388889,0.518750,0.117647,0.986842,0.818182,0.333333,0.689655,0.071429,0.047619,0.750000
0.020249,3421,3130,3392,3094,3491,3663,3638,3378,3899,3094,3698,3787,3473,3213,,0.133333,0.000000,0.615385,0.055556,0.388889,0.531250,0.176471,1.000000,0.818182,0.222222,0.655172,0.071429,0.095238,0.833333
0.020122,3421,3130,3392,3093,3492,3664,3638,3379,3898,3094,3698,3787,3472,3213,,0.133333,0.000000,0.615385,0.041667,0.444444,0.537500,0.176471,1.000000,0.787879,0.222222,0.655172,0.071429,0.047619,0.833333
0.018838,3420,3129,3392,3092,3492,3666,3638,3379,3898,3094,3698,3787,3472,3214,,0.066667,0.000000,0.615385,0.027778,0.444444,0.550000,0.176471,1.000000,0.787879,0.222222,0.655172,0.071429,0.047619,0.916667
0.018968,3420,3130,3393,3091,3492,3666,3638,3375,3897,3094,3698,3787,3472,3214,,0.066667,0.022727,0.653846,0.013889,0.444444,0.550000,0.176471,0.950000,0.757576,0.222222,0.655172,0.071429,0.047619,0.916667
0.020036,3420,3130,3393,3090,3493,3657,3638,3366,3893,3094,3697,3788,3472,3214,,0.066667,0.022727,0.653846,0.000000,0.500000,0.493750,0.176471,0.837500,0.636364,0.222222,0.620690,0.142857,0.047619,0.916667
0.019123,3420,3130,3393,3090,3493,3657,3638,3361,3891,3094,3699,3788,3473,3214,,0.066667,0.022727,0.653846,0.000000,0.500000,0.493750,0.176471,0.775000,0.575758,0.222222,0.689655,0.142857,0.095238,0.916667
0.017003,3420,3130,3394,3089,3493,3649,3638,3358,3886,3094,3700,3789,3473,3214,,0.066667,0.022727,0.692308,0.000000,0.500000,0.443750,0.176471,0.737500,0.424242,0.222222,0.724138,0.214286,0.095238,0.916667
0.018044,3420,3130,3394,3089,3494,3641,3638,3354,3883,3093,3701,3789,3473,3214,,0.066667,0.022727,0.692308,0.000000,0.555556,0.368750,0.176471,0.637500,0.272727,0.000000,0.827586,0.214286,0.095238,0.916667
0.018327,3420,3130,3395,3089,3494,3632,3638,3347,3879,3092,3703,3790,3473,3215,,0.066667,0.022727,0.730769,0.000000,0.555556,0.337500,0.176471,0.600000,0.212121,0.000000,0.827586,0.285714,0.095238,1.000000
0.019772,3420,3130,3394,3089,3493,3631,3638,3345,3878,3093,3704,3790,3473,3215,,0.066667,0.022727,0.692308,0.000000,0.500000,0.331250,0.176471,0.575000,0.181818,0.111111,0.862069,0.285714,0.095238,1.000000
0.020062,3420,3130,3394,3089,3494,3630,3638,3343,3875,3093,3703,3791,3473,3214,,0.066667,0.022727,0.692308,0.000000,0.555556,0.325000,0.176471,0.550000,0.090909,0.111111,0.827586,0.357143,0.095238,0.916667
0.019068,3420,3130,3394,3089,3493,3630,3637,3341,3876,3093,3705,3790,3474,3215,,0.066667,0.022727,0.692308,0.000000,0.500000,0.325000,0.117647,0.525000,0.121212,0.111111,0.896552,0.285714,0.142857,1.000000
0.019184,3420,3130,3394,3090,3493,3627,3638,3340,3876,3091,3707,3790,3473,3215,,0.066667,0.022727,0.692308,0.013699,0.500000,0.300000,0.176471,0.500000,0.090909,0.100000,0.965517,0.285714,0.095238,1.000000
0.019111,3420,3130,3395,3089,3493,3625,3638,3338,3875,3092,3708,3790,3473,3215,,0.066667,0.022727,0.730769,0.000000,0.500000,0.293750,0.176471,0.487500,0.090909,0.100000,1.000000,0.285714,0.095238,1.000000
0.019827,3420,3130,3395,3089,3493,3624,3638,3337,3875,3092,3708,3790,3474,3214,,0.066667,0.022727,0.730769,0.000000,0.500000,0.287500,0.176471,0.475000,0.090909,0.100000,1.000000,0.285714,0.142857,0.916667
0.020123,3420,3130,3395,3089,3493,3622,3638,3336,3874,3092,3708,3790,3474,3214,,0.066667,0.022727,0.730769,0.000000,0.500000,0.275000,0.176471,0.462500,0.060606,0.100000,1.000000,0.285714,0.142857,0.916667
0.019989,3420,3130,3395,3089,3493,3617,3638,3335,3874,3092,3707,3790,3474,3213,,0.066667,0.022727,0.730769,0.000000,0.500000,0.243750,0.176471,0.450000,0.060606,0.100000,0.965517,0.285714,0.142857,0.833333
0.020274,3420,3130,3396,3090,3492,3608,3638,3331,3875,3092,3705,3789,3475,3211,,0.066667,0.022727,0.769231,0.013699,0.444444,0.187500,0.176471,0.400000,0.090909,0.100000,0.896552,0.214286,0.190476,0.666667
0.018891,3419,3130,3397,3089,3491,3605,3639,3327,3877,3092,3704,3787,3475,3209,,0.000000,0.022727,0.807692,0.000000,0.388889,0.168750,0.235294,0.350000,0.151515,0.100000,0.862069,0.071429,0.190476,0.500000
0.019994,3420,3130,3397,3089,3492,3601,3638,3326,3876,3092,3703,3788,3476,3209,,0.066667,0.022727,0.807692,0.000000,0.444444,0.143750,0.176471,0.337500,0.121212,0.100000,0.827586,0.142857,0.238095,0.500000
0.019086,3420,3130,3397,3089,3492,3600,3638,3322,3877,3092,3701,3787,3477,3208,,0.066667,0.022727,0.807692,0.000000,0.444444,0.137500,0.176471,0.287500,0.151515,0.100000,0.758621,0.071429,0.285714,0.416667
0.020057,3419,3131,3397,3090,3492,3602,3638,3315,3878,3092,3698,3787,3478,3208,,0.000000,0.045455,0.807692,0.013699,0.444444,0.150000,0.176471,0.200000,0.181818,0.100000,0.655172,0.071429,0.333333,0.416667
0.019281,3419,3131,3397,3090,3492,3602,3638,3313,3878,3092,3696,3787,3478,3208,,0.000000,0.045455,0.807692,0.013699,0.444444,0.150000,0.176471,0.175000,0.181818,0.100000,0.586207,0.071429,0.333333,0.416667
0.018804,3419,3130,3397,3089,3492,3604,3637,3312,3877,3092,3694,3787,3478,3208,,0.000000,0.022727,0.807692,0.000000,0.444444,0.162500,0.117647,0.162500,0.151515,0.100000,0.517241,0.071429,0.333333,0.416667
0.019062,3419,3130,3398,3090,3491,3604,3638,3307,3876,3092,3691,3787,3480,3209,,0.000000,0.022727,0.846154,0.013699,0.388889,0.162500,0.176471,0.100000,0.121212,0.100000,0.413793,0.071429,0.428571,0.500000
0.019057,3419,3130,3398,3090,3492,3603,3637,3305,3876,3092,3691,3787,3480,3208,,0.000000,0.022727,0.846154,0.013699,0.444444,0.156250,0.117647,0.075000,0.121212,0.100000,0.413793,0.071429,0.428571,0.416667
0.019427,3419,3130,3398,3089,3492,3603,3638,3305,3875,3092,3691,3787,3480,3208,,0.000000,0.022727,0.846154,0.000000,0.444444,0.156250,0.176471,0.075000,0.090909,0.100000,0.413793,0.071429,0.428571,0.416667
0.019900,3419,3130,3398,3089,3492,3603,3638,3306,3875,3094,3691,3787,3480,3209,,0.000000,0.022727,0.846154,0.000000,0.444444,0.156250,0.176471,0.087500,0.090909,0.300000,0.413793,0.071429,0.428571,0.500000
0.019908,3419,3130,3398,3089,3492,3606,3637,3307,3875,3092,3692,3788,3480,3208,,0.000000,0.022727,0.846154,0.000000,0.444444,0.175000,0.117647,0.100000,0.090909,0.100000,0.448276,0.142857,0.428571,0.416667
0.019039,3419,3130,3397,3090,3491,3607,3637,3307,3875,3092,3692,3789,3479,3209,,0.000000,0.022727,0.807692,0.013699,0.388889,0.181250,0.117647,0.100000,0.090909,0.100000,0.448276,0.214286,0.380952,0.500000
0.019249,3419,3130,3397,3090,3491,3609,3637,3307,3876,3092,3691,3789,3477,3210,,0.000000,0.022727,0.807692,0.013699,0.388889,0.193750,0.117647,0.100000,0.121212,0.100000,0.413793,0.214286,0.285714,0.583333
0.019226,3419,3130,3396,3092,3491,3608,3636,3308,3876,3092,3691,3790,3476,3210,,0.000000,0.022727,0.769231,0.041096,0.388889,0.187500,0.058824,0.112500,0.121212,0.100000,0.413793,0.285714,0.238095,0.583333
0.020054,3419,3130,3396,3093,3491,3607,3637,3309,3878,3093,3690,3790,3475,3211,,0.000000,0.022727,0.769231,0.054795,0.388889,0.181250,0.117647,0.125000,0.181818,0.200000,0.379310,0.285714,0.190476,0.666667
0.018355,3420,3130,3395,3094,3490,3606,3636,3312,3881,3092,3691,3789,3474,3213,,0.066667,0.022727,0.730769,0.068493,0.333333,0.175000,0.058824,0.162500,0.272727,0.100000,0.413793,0.214286,0.142857,0.833333
0.020009,3420,3130,3395,3095,3491,3608,3636,3313,3883,3092,3691,3789,3473,3212,,0.066667,0.022727,0.730769,0.082192,0.388889,0.187500,0.058824,0.175000,0.333333,0.100000,0.413793,0.214286,0.095238,0.750000
0.019791,3420,3131,3393,3096,3491,3608,3636,3314,3884,3093,3691,3788,3472,3213,,0.066667,0.045455,0.653846,0.095890,0.388889,0.187500,0.058824,0.187500,0.363636,0.200000,0.413793,0.142857,0.047619,0.833333
0.020080,3420,3130,3392,3097,3490,3607,3636,3315,3886,3093,3690,3787,3472,3214,,0.066667,0.022727,0.615385,0.109589,0.333333,0.181250,0.058824,0.200000,0.424242,0.200000,0.379310,0.071429,0.047619,0.916667
0.020061,3421,3130,3391,3098,3491,3612,3636,3317,3889,3093,3689,3787,3471,3212,,0.133333,0.022727,0.576923,0.123288,0.388889,0.212500,0.058824,0.225000,0.515152,0.200000,0.344828,0.071429,0.000000,0.750000
0.020029,3421,3130,3390,3098,3492,3616,3636,3317,3890,3094,3688,3786,3472,3211,,0.133333,0.022727,0.538462,0.123288,0.444444,0.237500,0.058824,0.225000,0.545455,0.300000,0.310345,0.000000,0.047619,0.666667
0.019084,3421,3131,3390,3098,3492,3617,3636,3318,3890,3094,3687,3786,3471,3211,,0.133333,0.045455,0.538462,0.123288,0.444444,0.243750,0.058824,0.237500,0.545455,0.300000,0.275862,0.000000,0.000000,0.666667
0.018077,3422,3131,3390,3098,3492,3617,3635,3318,3890,3094,3687,3786,3472,3211,,0.200000,0.045455,0.538462,0.123288,0.444444,0.243750,0.000000,0.237500,0.545455,0.300000,0.275862,0.000000,0.047619,0.666667
0.019017,3421,3131,3390,3097,3492,3618,3636,3319,3890,3094,3687,3786,3472,3211,,0.133333,0.045455,0.538462,0.109589,0.444444,0.250000,0.058824,0.250000,0.545455,0.300000,0.275862,0.000000,0.047619,0.666667
0.019805,3421,3131,3390,3096,3492,3622,3636,3321,3891,3094,3687,3786,3472,3210,,0.133333,0.045455,0.538462,0.095890,0.444444,0.275000,0.058824,0.275000,0.575758,0.300000,0.275862,0.000000,0.047619,0.583333
0.016743,3421,3131,3390,3095,3492,3625,3636,3324,3891,3094,3687,3786,3472,3210,,0.133333,0.045455,0.538462,0.082192,0.444444,0.293750,0.058824,0.312500,0.575758,0.300000,0.275862,0.000000,0.047619,0.583333
0.017955,3421,3130,3391,3094,3492,3628,3636,3327,3891,3095,3688,3786,3472,3211,,0.133333,0.022727,0.576923,0.068493,0.444444,0.312500,0.058824,0.350000,0.575758,0.400000,0.310345,0.000000,0.047619,0.666667
0.019337,3421,3130,3391,3093,3493,3635,3636,3329,3891,3094,3689,3786,3472,3210,,0.133333,0.022727,0.576923,0.054795,0.500000,0.356250,0.058824,0.375000,0.575758,0.300000,0.344828,0.000000,0.047619,0.583333
0.019080,3421,3130,3392,3091,3493,3649,3637,3337,3893,3094,3692,3787,3473,3211,,0.133333,0.022727,0.615385,0.027397,0.500000,0.443750,0.117647,0.475000,0.636364,0.300000,0.448276,0.071429,0.095238,0.666667
0.017998,3421,3130,3391,3091,3493,3661,3637,3341,3895,3095,3693,3787,3472,3210,,0.133333,0.022727,0.576923,0.027397,0.500000,0.518750,0.117647,0.525000,0.696970,0.400000,0.482759,0.071429,0.047619,0.583333
0.017095,3421,3130,3391,3091,3493,3675,3637,3346,3899,3095,3694,3787,3473,3211,,0.133333,0.022727,0.576923,0.027397,0.500000,0.606250,0.117647,0.587500,0.818182,0.400000,0.517241,0.071429,0.095238,0.666667
0.019092,3421,3130,3391,3092,3495,3683,3638,3350,3902,3095,3694,3788,3473,3211,,0.133333,0.022727,0.576923,0.041096,0.611111,0.656250,0.176471,0.637500,0.909091,0.400000,0.517241,0.142857,0.095238,0.666667
0.020053,3420,3130,3391,3092,3493,3676,3638,3354,3901,3095,3695,3787,3473,3210,,0.066667,0.022727,0.576923,0.041096,0.500000,0.612500,0.176471,0.687500,0.878788,0.400000,0.551724,0.071429,0.095238,0.583333
0.019075,3421,3130,3391,3092,3493,3678,3638,3359,3902,3095,3695,3787,3474,3211,,0.133333,0.022727,0.576923,0.041096,0.500000,0.625000,0.176471,0.750000,0.909091,0.400000,0.551724,0.071429,0.142857,0.666667
0.020237,3420,3130,3391,3092,3493,3680,3638,3368,3902,3095,3696,3787,3473,3212,,0.066667,0.022727,0.576923,0.041096,0.500000,0.637500,0.176471,0.862500,0.909091,0.400000,0.586207,0.071429,0.095238,0.750000
0.018848,3420,3129,3392,3092,3493,3681,3638,3371,3901,3095,3696,3787,3473,3212,,0.066667,0.000000,0.615385,0.041096,0.500000,0.643750,0.176471,0.900000,0.878788,0.400000,0.586207,0.071429,0.095238,0.750000
0.020068,3420,3129,3392,3092,3493,3682,3638,3375,3901,3095,3696,3787,3473,3212,,0.066667,0.000000,0.615385,0.041096,0.500000,0.650000,0.176471,0.950000,0.878788,0.400000,0.586207,0.071429,0.095238,0.750000
0.020038,3420,3129,3392,3092,3493,3683,3638,3375,3901,3094,3695,3787,3473,3212,,0.066667,0.000000,0.615385,0.041096,0.500000,0.656250,0.176471,0.950000,0.878788,0.300000,0.551724,0.071429,0.095238,0.750000
0.020370,3420,3129,3392,3091,3493,3685,3638,3370,3901,3095,3695,3787,3473,3212,,0.066667,0.000000,0.615385,0.027397,0.500000,0.668750,0.176471,0.887500,0.878788,0.400000,0.551724,0.071429,0.095238,0.750000
0.019993,3420,3129,3393,3091,3493,3683,3638,3364,3897,3095,3694,3788,3473,3212,,0.066667,0.000000,0.653846,0.027397,0.500000,0.656250,0.176471,0.812500,0.757576,0.400000,0.517241,0.142857,0.095238,0.750000
0.019053,3419,3130,3394,3089,3494,3668,3638,3353,3891,3093,3698,3788,3473,3213,,0.000000,0.022727,0.692308,0.000000,0.555556,0.562500,0.176471,0.675000,0.575758,0.200000,0.655172,0.142857,0.095238,0.833333
0.018380,3420,3129,3396,3089,3494,3659,3638,3349,3886,3093,3700,3788,3473,3213,,0.066667,0.000000,0.769231,0.000000,0.555556,0.506250,0.176471,0.625000,0.424242,0.200000,0.724138,0.142857,0.095238,0.833333
0.019707,3419,3129,3396,3088,3495,3654,3638,3346,3881,3093,3702,3789,3474,3213,,0.000000,0.000000,0.769231,0.000000,0.611111,0.475000,0.176471,0.587500,0.272727,0.200000,0.793103,0.214286,0.142857,0.833333
0.019060,3419,3130,3397,3089,3496,3652,3638,3344,3875,3093,3703,3791,3474,3213,,0.000000,0.022727,0.807692,0.013514,0.666667,0.462500,0.176471,0.562500,0.090909,0.200000,0.827586,0.357143,0.142857,0.833333
0.019397,3419,3130,3397,3089,3496,3650,3638,3341,3875,3091,3704,3790,3474,3213,,0.000000,0.022727,0.807692,0.013514,0.666667,0.450000,0.176471,0.525000,0.090909,0.000000,0.862069,0.285714,0.142857,0.833333
0.019785,3419,3130,3397,3088,3495,3645,3638,3337,3872,3091,3704,3791,3475,3212,,0.000000,0.022727,0.807692,0.000000,0.611111,0.418750,0.176471,0.475000,0.000000,0.000000,0.862069,0.357143,0.190476,0.750000
0.018992,3419,3129,3398,3088,3495,3637,3638,3335,3871,3091,3705,3791,3475,3211,,0.000000,0.000000,0.846154,0.000000,0.611111,0.368750,0.176471,0.450000,0.000000,0.000000,0.896552,0.357143,0.190476,0.666667
0.020041,3419,3129,3398,3088,3495,3633,3639,3334,3870,3091,3705,3791,3476,3210,,0.000000,0.000000,0.846154,0.000000,0.611111,0.343750,0.235294,0.437500,0.000000,0.000000,0.896552,0.357143,0.238095,0.583333
