GloveManager recording started on 04/12/18 at 13:11:44

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
0.019805,3428,3118,3367,3093,3483,3685,3636,3296,3895,3099,3670,3804,3472,3221,,0.666667,0.051724,0.020833,0.158537,0.125000,0.721053,0.111111,0.000000,0.818182,0.846154,0.000000,1.000000,0.285714,0.571429
0.019239,3429,3118,3367,3094,3483,3685,3636,3297,3895,3099,3670,3804,3472,3222,,0.722222,0.051724,0.020833,0.170732,0.125000,0.721053,0.111111,0.009901,0.818182,0.846154,0.000000,1.000000,0.285714,0.600000
0.019154,3429,3118,3367,3093,3483,3684,3636,3295,3895,3100,3670,3804,3472,3222,,0.722222,0.051724,0.020833,0.158537,0.125000,0.715789,0.111111,0.000000,0.818182,0.923077,0.000000,1.000000,0.285714,0.600000
0.019763,3429,3118,3367,3093,3483,3684,3636,3295,3895,3099,3670,3804,3472,3221,,0.722222,0.051724,0.020833,0.158537,0.125000,0.715789,0.111111,0.000000,0.818182,0.846154,0.000000,1.000000,0.285714,0.571429
0.019998,3429,3118,3367,3094,3483,3684,3636,3295,3895,3099,3671,3803,3472,3220,,0.722222,0.051724,0.020833,0.170732,0.125000,0.715789,0.111111,0.000000,0.818182,0.846154,0.018868,0.961538,0.285714,0.542857
0.018103,3429,3118,3367,3094,3483,3684,3636,3296,3895,3100,3671,3803,3472,3219,,0.722222,0.051724,0.020833,0.170732,0.125000,0.715789,0.111111,0.009804,0.818182,0.923077,0.018868,0.961538,0.285714,0.514286
0.020009,3429,3118,3367,3094,3483,3684,3636,3295,3894,3099,3671,3803,3472,3219,,0.722222,0.051724,0.020833,0.170732,0.125000,0.715789,0.111111,0.000000,0.800000,0.846154,0.018868,0.961538,0.285714,0.514286
0.020052,3429,3118,3367,3094,3483,3684,3636,3295,3895,3099,3671,3803,3472,3219,,0.722222,0.051724,0.020833,0.170732,0.125000,0.715789,0.111111,0.000000,0.818182,0.846154,0.018868,0.961538,0.285714,0.514286
0.020056,3429,3118,3366,3094,3483,3684,3636,3296,3895,3099,3671,3802,3472,3218,,0.722222,0.051724,0.000000,0.170732,0.125000,0.715789,0.111111,0.009804,0.818182,0.846154,0.018868,0.923077,0.285714,0.485714
0.018086,3429,3118,3366,3093,3484,3684,3636,3296,3894,3098,3671,3803,3472,3217,,0.722222,0.051724,0.000000,0.158537,0.166667,0.715789,0.111111,0.009804,0.800000,0.769231,0.018868,0.961538,0.285714,0.457143
0.019287,3429,3118,3366,3093,3483,3684,3636,3296,3895,3099,3671,3802,3472,3217,,0.722222,0.051724,0.000000,0.158537,0.125000,0.715789,0.111111,0.009804,0.818182,0.846154,0.018868,0.923077,0.285714,0.457143
0.018754,3429,3118,3366,3094,3483,3684,3635,3295,3894,3098,3671,3802,3472,3217,,0.722222,0.051724,0.000000,0.170732,0.125000,0.715789,0.055556,0.000000,0.800000,0.769231,0.018868,0.923077,0.285714,0.457143
0.020102,3429,3118,3366,3093,3483,3683,3635,3296,3895,3098,3671,3802,3472,3217,,0.722222,0.051724,0.000000,0.158537,0.125000,0.710526,0.055556,0.009804,0.818182,0.769231,0.018868,0.923077,0.285714,0.457143
0.019288,3430,3118,3366,3093,3483,3683,3636,3295,3894,3098,3671,3801,3472,3217,,0.777778,0.051724,0.000000,0.158537,0.125000,0.710526,0.111111,0.000000,0.800000,0.769231,0.018868,0.884615,0.285714,0.457143
0.018053,3429,3118,3366,3093,3483,3683,3636,3295,3894,3098,3671,3802,3471,3217,,0.722222,0.051724,0.000000,0.158537,0.125000,0.710526,0.111111,0.000000,0.800000,0.769231,0.018868,0.923077,0.250000,0.457143
0.019799,3429,3119,3366,3094,3483,3683,3636,3295,3894,3098,3671,3802,3471,3216,,0.722222,0.068966,0.000000,0.170732,0.125000,0.710526,0.111111,0.000000,0.800000,0.769231,0.018868,0.923077,0.250000,0.428571
0.019154,3429,3118,3366,3093,3483,3683,3636,3294,3894,3098,3671,3801,3471,3215,,0.722222,0.051724,0.000000,0.158537,0.125000,0.710526,0.111111,0.000000,0.800000,0.769231,0.018868,0.884615,0.250000,0.400000
0.018962,3429,3118,3366,3093,3483,3683,3636,3295,3894,3097,3671,3801,3471,3215,,0.722222,0.051724,0.000000,0.158537,0.125000,0.710526,0.111111,0.009709,0.800000,0.692308,0.018868,0.884615,0.250000,0.400000
0.018347,3429,3118,3366,3093,3483,3683,3636,3295,3894,3098,3671,3800,3471,3215,,0.722222,0.051724,0.000000,0.158537,0.125000,0.710526,0.111111,0.009709,0.800000,0.769231,0.018868,0.846154,0.250000,0.400000
0.018743,3429,3118,3366,3093,3484,3683,3636,3295,3894,3097,3671,3801,3471,3215,,0.722222,0.051724,0.000000,0.158537,0.166667,0.710526,0.111111,0.009709,0.800000,0.692308,0.018868,0.884615,0.250000,0.400000
0.020353,3429,3118,3366,3093,3483,3683,3636,3295,3894,3098,3671,3801,3471,3215,,0.722222,0.051724,0.000000,0.158537,0.125000,0.710526,0.111111,0.009709,0.800000,0.769231,0.018868,0.884615,0.250000,0.400000
0.018986,3429,3118,3366,3092,3483,3684,3635,3295,3894,3099,3671,3801,3471,3214,,0.722222,0.051724,0.000000,0.146341,0.125000,0.715789,0.055556,0.009709,0.800000,0.846154,0.018868,0.884615,0.250000,0.371429
0.018129,3429,3118,3366,3093,3483,3683,3635,3295,3894,3098,3671,3801,3471,3214,,0.722222,0.051724,0.000000,0.158537,0.125000,0.710526,0.055556,0.009709,0.800000,0.769231,0.018868,0.884615,0.250000,0.371429
0.020110,3429,3118,3366,3092,3483,3684,3636,3295,3895,3097,3671,3800,3472,3214,,0.722222,0.051724,0.000000,0.146341,0.125000,0.715789,0.111111,0.009709,0.818182,0.692308,0.018868,0.846154,0.285714,0.371429
0.020054,3428,3118,3366,3092,3483,3684,3635,3295,3894,3097,3672,3800,3472,3214,,0.666667,0.051724,0.000000,0.146341,0.125000,0.715789,0.055556,0.009709,0.800000,0.692308,0.037736,0.846154,0.285714,0.371429
0.019334,3428,3118,3366,3092,3483,3683,3636,3294,3893,3097,3671,3801,3472,3214,,0.666667,0.051724,0.000000,0.146341,0.125000,0.710526,0.111111,0.000000,0.781818,0.692308,0.018868,0.884615,0.285714,0.371429
0.019956,3428,3117,3366,3092,3483,3683,3636,3294,3893,3097,3671,3801,3472,3214,,0.666667,0.034483,0.000000,0.146341,0.125000,0.710526,0.111111,0.000000,0.781818,0.692308,0.018868,0.884615,0.285714,0.371429
0.019069,3428,3118,3366,3092,3483,3682,3636,3294,3893,3098,3671,3801,3473,3214,,0.666667,0.051724,0.000000,0.146341,0.125000,0.705263,0.111111,0.000000,0.781818,0.769231,0.018868,0.884615,0.321429,0.371429
0.017928,3428,3118,3367,3093,3483,3682,3636,3295,3893,3098,3671,3801,3473,3214,,0.666667,0.051724,0.020833,0.158537,0.125000,0.705263,0.111111,0.009709,0.781818,0.769231,0.018868,0.884615,0.321429,0.371429
0.017936,3428,3117,3367,3092,3483,3681,3636,3295,3893,3097,3670,3801,3473,3215,,0.666667,0.034483,0.020833,0.146341,0.125000,0.700000,0.111111,0.009709,0.781818,0.692308,0.000000,0.884615,0.321429,0.400000
0.019300,3427,3118,3368,3092,3483,3680,3636,3294,3894,3098,3671,3801,3474,3216,,0.611111,0.051724,0.041667,0.146341,0.125000,0.694737,0.111111,0.000000,0.800000,0.769231,0.018868,0.884615,0.357143,0.428571
0.020017,3426,3118,3371,3092,3483,3678,3635,3294,3893,3099,3671,3802,3475,3214,,0.555556,0.051724,0.104167,0.146341,0.125000,0.684211,0.055556,0.000000,0.781818,0.846154,0.018868,0.923077,0.392857,0.371429
0.019824,3425,3118,3372,3092,3484,3678,3636,3294,3893,3099,3671,3802,3476,3213,,0.500000,0.051724,0.125000,0.146341,0.166667,0.684211,0.111111,0.000000,0.781818,0.846154,0.018868,0.923077,0.428571,0.342857
0.020298,3424,3118,3374,3091,3483,3677,3636,3295,3892,3100,3672,3801,3477,3212,,0.444444,0.051724,0.166667,0.134146,0.125000,0.678947,0.111111,0.009709,0.763636,0.923077,0.037736,0.884615,0.464286,0.314286
0.019876,3424,3117,3375,3092,3483,3677,3636,3295,3892,3099,3673,3801,3478,3213,,0.444444,0.034483,0.187500,0.146341,0.125000,0.678947,0.111111,0.009709,0.763636,0.846154,0.056604,0.884615,0.500000,0.342857
0.020056,3423,3118,3377,3092,3484,3677,3636,3294,3892,3100,3673,3801,3478,3212,,0.388889,0.051724,0.229167,0.146341,0.166667,0.678947,0.111111,0.000000,0.763636,0.923077,0.056604,0.884615,0.500000,0.314286
0.019370,3423,3117,3378,3092,3484,3677,3636,3295,3892,3099,3673,3801,3478,3211,,0.388889,0.034483,0.250000,0.146341,0.166667,0.678947,0.111111,0.009709,0.763636,0.846154,0.056604,0.884615,0.500000,0.285714
0.019672,3422,3118,3378,3093,3484,3676,3635,3295,3891,3099,3674,3798,3477,3206,,0.333333,0.051724,0.250000,0.158537,0.166667,0.673684,0.055556,0.009709,0.745455,0.846154,0.075472,0.769231,0.464286,0.142857
0.018625,3422,3118,3379,3094,3484,3675,3635,3296,3891,3099,3674,3797,3476,3203,,0.333333,0.051724,0.270833,0.170732,0.166667,0.668421,0.055556,0.019417,0.745455,0.846154,0.075472,0.730769,0.428571,0.057143
0.018714,3422,3118,3381,3094,3484,3676,3635,3296,3891,3098,3674,3797,3475,3206,,0.333333,0.051724,0.312500,0.170732,0.166667,0.673684,0.055556,0.019417,0.745455,0.769231,0.075472,0.730769,0.392857,0.142857
0.020082,3421,3119,3381,3095,3483,3678,3635,3297,3891,3098,3675,3796,3474,3205,,0.277778,0.068966,0.312500,0.182927,0.125000,0.684211,0.055556,0.029126,0.745455,0.769231,0.094340,0.692308,0.357143,0.114286
0.020035,3421,3118,3381,3098,3483,3677,3635,3297,3892,3098,3674,3798,3474,3207,,0.277778,0.051724,0.312500,0.219512,0.125000,0.678947,0.055556,0.029126,0.763636,0.769231,0.075472,0.769231,0.357143,0.171429
0.020206,3421,3118,3381,3097,3483,3679,3635,3299,3893,3098,3678,3798,3472,3211,,0.277778,0.051724,0.312500,0.207317,0.125000,0.689474,0.055556,0.048544,0.781818,0.769231,0.150943,0.769231,0.285714,0.285714
0.019927,3421,3118,3380,3097,3482,3678,3635,3301,3893,3097,3680,3798,3472,3211,,0.277778,0.051724,0.291667,0.207317,0.083333,0.684211,0.055556,0.067961,0.781818,0.692308,0.188679,0.769231,0.285714,0.285714
0.020069,3421,3118,3380,3097,3483,3679,3635,3304,3894,3096,3682,3797,3472,3209,,0.277778,0.051724,0.291667,0.207317,0.125000,0.689474,0.055556,0.097087,0.800000,0.615385,0.226415,0.730769,0.285714,0.228571
0.019038,3421,3118,3380,3098,3482,3679,3635,3307,3895,3096,3683,3797,3471,3209,,0.277778,0.051724,0.291667,0.219512,0.083333,0.689474,0.055556,0.126214,0.818182,0.615385,0.245283,0.730769,0.250000,0.228571
0.018089,3421,3118,3380,3096,3482,3677,3635,3309,3895,3096,3684,3797,3471,3208,,0.277778,0.051724,0.291667,0.195122,0.083333,0.678947,0.055556,0.145631,0.818182,0.615385,0.264151,0.730769,0.250000,0.200000
0.020333,3421,3117,3380,3097,3482,3677,3635,3312,3893,3095,3687,3797,3472,3203,,0.277778,0.034483,0.291667,0.207317,0.083333,0.678947,0.055556,0.174757,0.781818,0.538462,0.320755,0.730769,0.285714,0.057143
0.019711,3421,3118,3380,3097,3482,3677,3635,3313,3894,3095,3688,3797,3472,3203,,0.277778,0.051724,0.291667,0.207317,0.083333,0.678947,0.055556,0.184466,0.800000,0.538462,0.339623,0.730769,0.285714,0.057143
0.020089,3421,3118,3379,3095,3483,3678,3635,3316,3895,3096,3692,3797,3472,3203,,0.277778,0.051724,0.270833,0.182927,0.125000,0.684211,0.055556,0.213592,0.818182,0.615385,0.415094,0.730769,0.285714,0.057143
0.019260,3422,3118,3379,3095,3483,3678,3635,3318,3895,3095,3694,3797,3472,3202,,0.333333,0.051724,0.270833,0.182927,0.125000,0.684211,0.055556,0.233010,0.818182,0.538462,0.452830,0.730769,0.285714,0.028571
0.018965,3422,3118,3379,3096,3482,3678,3635,3317,3896,3095,3694,3796,3473,3203,,0.333333,0.051724,0.270833,0.195122,0.083333,0.684211,0.055556,0.223301,0.836364,0.538462,0.452830,0.692308,0.321429,0.057143
0.019005,3421,3118,3379,3095,3482,3678,3635,3316,3897,3095,3694,3796,3473,3203,,0.277778,0.051724,0.270833,0.182927,0.083333,0.684211,0.055556,0.213592,0.854545,0.538462,0.452830,0.692308,0.321429,0.057143
0.019107,3421,3118,3379,3095,3482,3676,3635,3315,3899,3096,3694,3796,3473,3202,,0.277778,0.051724,0.270833,0.182927,0.083333,0.673684,0.055556,0.203883,0.890909,0.615385,0.452830,0.692308,0.321429,0.028571
0.019277,3422,3118,3381,3095,3482,3669,3636,3317,3906,3098,3695,3793,3473,3201,,0.333333,0.051724,0.312500,0.182927,0.083333,0.636842,0.111111,0.223301,1.000000,0.769231,0.471698,0.576923,0.321429,0.000000
0.019034,3421,3118,3382,3096,3481,3665,3636,3317,3907,3098,3695,3793,3473,3202,,0.277778,0.051724,0.333333,0.195122,0.041667,0.615789,0.111111,0.223301,1.000000,0.769231,0.471698,0.576923,0.321429,0.028571
0.017914,3421,3117,3381,3097,3481,3664,3636,3319,3909,3096,3695,3792,3473,3202,,0.277778,0.034483,0.312500,0.207317,0.041667,0.610526,0.111111,0.242718,1.000000,0.615385,0.471698,0.538462,0.321429,0.028571
0.018021,3421,3117,3380,3097,3481,3661,3636,3321,3910,3096,3695,3792,3473,3201,,0.277778,0.034483,0.291667,0.207317,0.041667,0.594737,0.111111,0.262136,1.000000,0.615385,0.471698,0.538462,0.321429,0.000000
0.019006,3421,3117,3380,3098,3482,3659,3636,3325,3910,3096,3695,3791,3473,3201,,0.277778,0.034483,0.291667,0.219512,0.083333,0.584211,0.111111,0.300971,1.000000,0.615385,0.471698,0.500000,0.321429,0.000000
0.018105,3421,3117,3379,3100,3482,3656,3636,3332,3908,3096,3695,3791,3473,3201,,0.277778,0.034483,0.270833,0.243902,0.083333,0.568421,0.111111,0.368932,0.966667,0.615385,0.471698,0.500000,0.321429,0.000000
0.020046,3421,3118,3377,3102,3484,3656,3635,3347,3905,3096,3696,3791,3474,3201,,0.277778,0.051724,0.229167,0.268293,0.166667,0.568421,0.055556,0.514563,0.916667,0.615385,0.490566,0.500000,0.357143,0.027778
0.020267,3421,3117,3377,3101,3486,3669,3635,3353,3905,3096,3696,3791,3474,3201,,0.277778,0.034483,0.229167,0.256098,0.250000,0.636842,0.055556,0.572816,0.916667,0.615385,0.490566,0.500000,0.357143,0.027778
0.018806,3421,3118,3377,3100,3486,3670,3635,3357,3904,3095,3696,3791,3475,3200,,0.277778,0.051724,0.229167,0.243902,0.250000,0.642105,0.055556,0.611650,0.900000,0.538462,0.490566,0.500000,0.392857,0.000000
0.019018,3421,3117,3377,3099,3486,3677,3635,3363,3904,3095,3696,3792,3474,3201,,0.277778,0.034483,0.229167,0.231707,0.250000,0.678947,0.055556,0.669903,0.900000,0.538462,0.490566,0.538462,0.357143,0.027778
0.019056,3421,3117,3376,3100,3485,3675,3635,3372,3902,3094,3695,3792,3474,3200,,0.277778,0.034483,0.208333,0.243902,0.208333,0.668421,0.055556,0.757282,0.866667,0.461538,0.471698,0.538462,0.357143,0.000000
0.018444,3420,3117,3377,3100,3486,3675,3635,3375,3902,3094,3695,3792,3474,3200,,0.222222,0.034483,0.229167,0.243902,0.250000,0.668421,0.055556,0.786408,0.866667,0.461538,0.471698,0.538462,0.357143,0.000000
0.019699,3421,3118,3377,3100,3485,3676,3635,3378,3901,3094,3695,3792,3474,3201,,0.277778,0.051724,0.229167,0.243902,0.208333,0.673684,0.055556,0.815534,0.850000,0.461538,0.471698,0.538462,0.357143,0.027778
0.018398,3420,3117,3377,3099,3486,3676,3635,3383,3901,3094,3693,3793,3474,3201,,0.222222,0.034483,0.229167,0.231707,0.250000,0.673684,0.055556,0.864078,0.850000,0.461538,0.433962,0.576923,0.357143,0.027778
0.017655,3421,3117,3377,3099,3485,3676,3635,3382,3900,3094,3692,3793,3474,3201,,0.277778,0.034483,0.229167,0.231707,0.208333,0.673684,0.055556,0.854369,0.833333,0.461538,0.415094,0.576923,0.357143,0.027778
0.018203,3421,3117,3377,3098,3486,3677,3635,3380,3901,3093,3691,3793,3473,3202,,0.277778,0.034483,0.229167,0.219512,0.250000,0.678947,0.055556,0.834951,0.850000,0.384615,0.396226,0.576923,0.321429,0.055556
0.020586,3420,3117,3378,3096,3486,3681,3636,3376,3900,3093,3691,3794,3473,3202,,0.222222,0.034483,0.250000,0.195122,0.250000,0.700000,0.111111,0.796117,0.833333,0.384615,0.396226,0.615385,0.321429,0.055556
0.017098,3420,3117,3379,3094,3486,3684,3635,3373,3900,3094,3689,3794,3473,3202,,0.222222,0.034483,0.270833,0.170732,0.250000,0.715789,0.055556,0.766990,0.833333,0.461538,0.358491,0.615385,0.321429,0.055556
0.019833,3420,3116,3379,3093,3487,3683,3636,3369,3900,3095,3688,3794,3473,3202,,0.222222,0.017241,0.270833,0.158537,0.291667,0.710526,0.111111,0.728155,0.833333,0.538462,0.339623,0.615385,0.321429,0.055556
0.017985,3420,3116,3379,3092,3486,3678,3635,3358,3898,3093,3687,3794,3473,3202,,0.222222,0.017241,0.270833,0.146341,0.250000,0.684211,0.055556,0.621359,0.800000,0.384615,0.320755,0.615385,0.321429,0.055556
0.019448,3420,3116,3378,3092,3486,3679,3635,3353,3898,3093,3687,3794,3473,3202,,0.222222,0.017241,0.250000,0.146341,0.250000,0.689474,0.055556,0.572816,0.800000,0.384615,0.320755,0.615385,0.321429,0.055556
0.019711,3420,3116,3379,3094,3487,3678,3635,3348,3898,3093,3685,3795,3473,3202,,0.222222,0.017241,0.270833,0.170732,0.291667,0.684211,0.055556,0.524272,0.800000,0.384615,0.283019,0.653846,0.321429,0.055556
0.020019,3420,3116,3378,3094,3486,3675,3636,3343,3898,3093,3684,3795,3472,3203,,0.222222,0.017241,0.250000,0.170732,0.250000,0.668421,0.111111,0.475728,0.800000,0.384615,0.264151,0.653846,0.285714,0.083333
0.019053,3420,3116,3378,3096,3486,3674,3635,3337,3897,3093,3683,3795,3473,3203,,0.222222,0.017241,0.250000,0.195122,0.250000,0.663158,0.055556,0.417476,0.783333,0.384615,0.245283,0.653846,0.321429,0.083333
0.019088,3420,3116,3378,3098,3487,3671,3635,3327,3896,3093,3680,3795,3473,3204,,0.222222,0.017241,0.250000,0.219512,0.291667,0.647368,0.055556,0.320388,0.766667,0.384615,0.188679,0.653846,0.321429,0.111111
0.018044,3421,3116,3376,3103,3486,3670,3635,3323,3897,3093,3679,3795,3472,3204,,0.277778,0.017241,0.208333,0.280488,0.250000,0.642105,0.055556,0.281553,0.783333,0.384615,0.169811,0.653846,0.285714,0.111111
0.019306,3421,3116,3375,3105,3487,3657,3635,3321,3896,3094,3679,3795,3472,3205,,0.277778,0.017241,0.187500,0.304878,0.291667,0.573684,0.055556,0.262136,0.766667,0.461538,0.169811,0.653846,0.285714,0.138889
0.019022,3421,3116,3374,3108,3486,3653,3635,3318,3896,3093,3678,3795,3472,3205,,0.277778,0.017241,0.166667,0.341463,0.250000,0.552632,0.055556,0.233010,0.766667,0.384615,0.150943,0.653846,0.285714,0.138889
0.016971,3421,3117,3373,3111,3486,3648,3635,3316,3896,3093,3677,3795,3472,3205,,0.277778,0.034483,0.145833,0.378049,0.250000,0.526316,0.055556,0.213592,0.766667,0.384615,0.132075,0.653846,0.285714,0.138889
0.019028,3422,3116,3372,3114,3485,3645,3635,3313,3896,3093,3677,3795,3472,3205,,0.333333,0.017241,0.125000,0.414634,0.208333,0.510526,0.055556,0.184466,0.766667,0.384615,0.132075,0.653846,0.285714,0.138889
0.019094,3422,3116,3371,3113,3486,3645,3635,3312,3896,3093,3677,3795,3472,3205,,0.333333,0.017241,0.104167,0.402439,0.250000,0.510526,0.055556,0.174757,0.766667,0.384615,0.132075,0.653846,0.285714,0.138889
0.019033,3422,3116,3370,3113,3486,3646,3635,3310,3896,3093,3677,3795,3472,3206,,0.333333,0.017241,0.083333,0.402439,0.250000,0.515789,0.055556,0.155340,0.766667,0.384615,0.132075,0.653846,0.285714,0.166667
0.020041,3422,3116,3369,3107,3485,3650,3635,3306,3896,3093,3677,3795,3472,3206,,0.333333,0.017241,0.062500,0.329268,0.208333,0.536842,0.055556,0.116505,0.766667,0.384615,0.132075,0.653846,0.285714,0.166667
0.020073,3422,3115,3369,3104,3485,3654,3635,3304,3896,3094,3676,3796,3472,3206,,0.333333,0.000000,0.062500,0.292683,0.208333,0.557895,0.055556,0.097087,0.766667,0.461538,0.113208,0.692308,0.285714,0.166667
0.020032,3422,3115,3369,3101,3485,3664,3635,3303,3896,3095,3676,3796,3472,3206,,0.333333,0.000000,0.062500,0.256098,0.208333,0.610526,0.055556,0.087379,0.766667,0.538462,0.113208,0.692308,0.285714,0.166667
0.020060,3422,3115,3370,3098,3485,3666,3636,3303,3895,3094,3677,3796,3472,3206,,0.333333,0.000000,0.083333,0.219512,0.208333,0.621053,0.111111,0.087379,0.750000,0.461538,0.132075,0.692308,0.285714,0.166667
0.020074,3421,3115,3372,3093,3486,3675,3635,3303,3893,3094,3678,3796,3473,3205,,0.277778,0.000000,0.125000,0.158537,0.250000,0.668421,0.055556,0.087379,0.716667,0.461538,0.150943,0.692308,0.321429,0.138889
0.018016,3421,3115,3373,3091,3486,3678,3635,3303,3892,3094,3678,3796,3474,3205,,0.277778,0.000000,0.145833,0.134146,0.250000,0.684211,0.055556,0.087379,0.700000,0.461538,0.150943,0.692308,0.357143,0.138889
0.019061,3421,3115,3375,3088,3486,3678,3636,3303,3891,3094,3678,3796,3475,3206,,0.277778,0.000000,0.187500,0.097561,0.250000,0.684211,0.111111,0.087379,0.683333,0.461538,0.150943,0.692308,0.392857,0.166667
0.020044,3420,3115,3375,3088,3486,3679,3635,3303,3890,3094,3679,3796,3476,3205,,0.222222,0.000000,0.187500,0.097561,0.250000,0.689474,0.055556,0.087379,0.666667,0.461538,0.169811,0.692308,0.428571,0.138889
0.018022,3419,3115,3377,3087,3486,3677,3636,3303,3889,3094,3680,3794,3478,3203,,0.166667,0.000000,0.229167,0.085366,0.250000,0.678947,0.111111,0.087379,0.650000,0.461538,0.188679,0.615385,0.500000,0.083333
0.019415,3419,3115,3379,3087,3486,3674,3635,3304,3887,3094,3680,3794,3479,3204,,0.166667,0.000000,0.270833,0.085366,0.250000,0.663158,0.055556,0.097087,0.616667,0.461538,0.188679,0.615385,0.535714,0.111111
0.018981,3417,3115,3381,3087,3485,3663,3635,3303,3885,3095,3679,3794,3480,3205,,0.055556,0.000000,0.312500,0.085366,0.208333,0.605263,0.055556,0.087379,0.583333,0.538462,0.169811,0.615385,0.571429,0.138889
0.020059,3417,3115,3382,3087,3485,3660,3636,3304,3883,3094,3679,3794,3480,3205,,0.055556,0.000000,0.333333,0.085366,0.208333,0.589474,0.111111,0.097087,0.550000,0.461538,0.169811,0.615385,0.571429,0.138889
0.020093,3417,3115,3382,3088,3485,3659,3635,3304,3883,3094,3680,3793,3480,3204,,0.055556,0.000000,0.333333,0.097561,0.208333,0.584211,0.055556,0.097087,0.550000,0.461538,0.188679,0.576923,0.571429,0.111111
0.019074,3417,3115,3382,3088,3485,3657,3635,3305,3883,3095,3680,3794,3480,3203,,0.055556,0.000000,0.333333,0.097561,0.208333,0.573684,0.055556,0.106796,0.550000,0.538462,0.188679,0.615385,0.571429,0.083333
0.018995,3417,3115,3382,3089,3484,3652,3635,3306,3884,3095,3680,3793,3479,3203,,0.055556,0.000000,0.333333,0.109756,0.166667,0.547368,0.055556,0.116505,0.566667,0.538462,0.188679,0.576923,0.535714,0.083333
0.018111,3417,3115,3382,3090,3484,3646,3635,3307,3883,3094,3680,3793,3479,3202,,0.055556,0.000000,0.333333,0.121951,0.166667,0.515789,0.055556,0.126214,0.550000,0.461538,0.188679,0.576923,0.535714,0.055556
0.020080,3417,3115,3381,3091,3484,3643,3635,3307,3884,3094,3681,3792,3478,3202,,0.055556,0.000000,0.312500,0.134146,0.166667,0.500000,0.055556,0.126214,0.566667,0.461538,0.207547,0.538462,0.500000,0.055556
