Time,Key
2018-04-14 14:13:21.884,1
2018-04-14 14:13:22.953,2
2018-04-14 14:13:23.570,3
2018-04-14 14:13:24.277,4
2018-04-14 14:13:25.047,1
2018-04-14 14:13:25.502,2
2018-04-14 14:13:26.013,3
2018-04-14 14:13:26.571,3
2018-04-14 14:13:27.052,4
2018-04-14 14:13:27.927,1
2018-04-14 14:13:28.445,2
2018-04-14 14:13:29.034,3
2018-04-14 14:13:29.681,4
2018-04-14 14:13:30.788,1
2018-04-14 14:13:31.364,2
2018-04-14 14:13:32.047,3
2018-04-14 14:13:32.596,4
