Time,Thumb Near,Thumb Far,Thumb/Index,Index Near ,Index Far,Index/Middle, Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far, Ring/Little,Little Near,Little Far
12:10:42 PM,0,1,1,0.5,0,0,1,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0
12:10:42 PM,0,1,1,0.5,0,0,1,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0
12:10:42 PM,0,1,1,0.5,0,0,1,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0
12:10:42 PM,0,1,1,0.5,0,0,1,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0
12:10:42 PM,0,1,1,0.5,0,0,1,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0
12:10:42 PM,0,1,1,0.5,0,0.5,1,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0
12:10:42 PM,0,1,1,0.5,0,0.5,1,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0
12:10:42 PM,0,1,1,0.5,0,0.5,1,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0
12:10:42 PM,0,1,1,0.5,0,0.5,1,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0
12:10:42 PM,0,1,1,0.5,0,0.5,1,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0
12:10:42 PM,0,1,1,0.5,0,0.5,1,0.5,0.5,0,0.5,0,0,0.3333333,0,0,0,0,12442.25,0
12:10:42 PM,0,1,1,0.5,0,0.5,1,0.5,0.5,0,0.5,0,0,0.3333333,0,0,0,0,12442.25,0
12:10:42 PM,0,1,1,0.5,0,0.5,1,0.5,0.5,0,0.5,0,0,0.3333333,0,0,0,0,12442.25,0
12:10:42 PM,0,1,1,0.5,0,0.5,1,0.5,0.5,0,0.5,0,0,0.3333333,0,0,0,0,12442.25,0
12:10:42 PM,0,1,1,0.5,0,0.5,1,0.5,0.5,0,0.5,0,0,0.3333333,0,0,0,0,12442.25,0
12:10:42 PM,0,1,1,1,0,0,1,0.5,0.5,0.5,0.5,0,0,0.3333333,0,0,0,0,0,0
12:10:42 PM,0,1,1,1,0,0,1,0.5,0.5,0.5,0.5,0,0,0.3333333,0,0,0,0,0,0
12:10:42 PM,0,1,1,1,0,0,1,0.5,0.5,0.5,0.5,0,0,0.3333333,0,0,0,0,0,0
12:10:42 PM,0,1,1,1,0,0,1,0.5,0.5,0.5,0.5,0,0,0.3333333,0,0,0,0,0,0
12:10:42 PM,0,1,1,1,0,0,1,0.5,0.5,0.5,0.5,0,0,0.3333333,0,0,0,0,0,0
12:10:42 PM,0,0,0,0.5,0,0.5,1,0.5,0.5,0,0.5,0,0,0.3333333,0,0,0,0,0,0
12:10:42 PM,0,0,0,0.5,0,0.5,1,0.5,0.5,0,0.5,0,0,0.3333333,0,0,0,0,0,0
12:10:42 PM,0,0,0,0.5,0,0.5,1,0.5,0.5,0,0.5,0,0,0.3333333,0,0,0,0,0,0
12:10:42 PM,0,0,0,0.5,0,0.5,1,0.5,0.5,0,0.5,0,0,0.3333333,0,0,0,0,0,0
12:10:42 PM,0,0,0,0.5,0,0.5,1,0.5,0.5,0,0.5,0,0,0.3333333,0,0,0,0,0,0
12:10:42 PM,0,0,0,0.5,0,0.5,1,0.5,0.5,0,0.5,0,0,0.3333333,0,0,0,0,0,0
12:10:42 PM,0,0,0,0.5,0,0.5,1,0.5,0.5,0,0.5,0,0,0.3333333,0,0,0,0,0,0
12:10:42 PM,0,0,0,0.5,0,0.5,1,0.5,0.5,0,0.5,0,0,0.3333333,0,0,0,0,0,0
12:10:42 PM,0,0,0,0.5,0,0.5,1,0.5,0.5,0,0.5,0,0,0.3333333,0,0,0,0,0,0
12:10:42 PM,0,0,0,0.5,0,0.5,1,0.5,0.5,0,0.5,0,0,0.3333333,0,0,0,0,0,0
