Thumb Near,Thumb Far,Thumb/Index,Index Near ,Index Far,Index/Middle, Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far, Ring/Little,Little Near,Little Far
0.5,0.3333333,0,0,0,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.3333333,0,0,0,0,0,0,
0,0.25,0.3333333,0.3333333,0.3333333,0,0.3333333,0.25,0,0,0,0.5,1,0,0,0,0,0,0,0,
0,0.25,0.3333333,0.3333333,0.3333333,0,0.3333333,0.25,0,0,0,0.5,1,0,0,0,0,0,0,0,
0,0.25,0.3333333,0.3333333,0.3333333,0,0.3333333,0.25,0,0,0,0.5,1,0,0,0,0,0,0,0,
0.5,0.25,0.3333333,0.6666667,0.3333333,0,0.3333333,0.25,0,0.25,0,0,1,0.3333333,0,0,0,0,0,0,
0.5,0.5,0.3333333,0.6666667,0.6666667,0.5,0,0.25,0,0.25,0,0.5,0.5,0.6666667,0,0,0,0,0,0,
0.5,0.5,0.3333333,0.6666667,0.6666667,0.5,0,0.25,0,0.25,0,0.5,0.5,0.6666667,0,0,0,0,8.216918E‎+23,0,
0.5,0.5,0.6666667,0.6666667,0.6666667,0.5,0.3333333,0.5,0,0.5,0,0.5,0.5,0.6666667,0,0,0,0,8.216918E‎+23,0,
0.5,0.5,0.6666667,0.6666667,0.6666667,0.5,0.3333333,0.5,0,0.5,0,0.5,0.5,0.6666667,0,0,0,0,8.216918E‎+23,0,
0.5,0.5,0.6666667,0.6666667,0.6666667,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
