Time,Key
2018-04-16 14:34:22.417,1
2018-04-16 14:34:23.311,2
2018-04-16 14:34:24.314,3
2018-04-16 14:34:25.765,4
2018-04-16 14:34:26.705,4
2018-04-16 14:34:27.206,3
2018-04-16 14:34:27.709,2
2018-04-16 14:34:32.547,2
